iso_time,elapsed_s,gpu0_mem_used_mib,gpu0_util_pct,gpu_others_mem_mib,target_rss_mib,target_vmhwm_mib,host_load1,cpu_cores_busy
2026-08-12T10:31:04Z,3655,9839,2,850,26816,50930,15.20,6.5
2026-08-12T10:31:14Z,3666,9839,3,850,26816,50930,13.02,5.9
2026-08-12T10:31:24Z,3676,9839,8,850,26834,50930,11.17,8.4
2026-08-12T10:31:34Z,3686,9839,39,850,26834,50930,9.60,1.0
2026-08-12T10:31:44Z,3696,9839,39,850,26840,50930,8.28,2.2
2026-08-12T10:31:55Z,3706,9839,39,850,39954,50930,9.64,10.3
2026-08-12T10:32:05Z,3717,9839,39,850,50585,50930,8.31,6.2
2026-08-12T10:32:15Z,3727,9839,30,850,50585,50930,7.19,1.3
2026-08-12T10:32:25Z,3737,9839,34,850,50585,50930,6.24,1.4
2026-08-12T10:32:36Z,3747,9839,38,850,50585,50930,5.43,1.2
2026-08-12T10:32:46Z,3758,9839,40,850,50585,50930,4.75,1.2
2026-08-12T10:32:56Z,3768,9839,38,850,50585,50930,4.17,1.4
2026-08-12T10:33:06Z,3778,9839,36,850,50585,50930,3.68,1.2
2026-08-12T10:33:17Z,3788,9839,37,850,50585,50930,3.27,1.3
2026-08-12T10:33:27Z,3799,9839,38,850,50585,50930,2.92,1.3
2026-08-12T10:33:37Z,3809,9839,39,850,50585,50930,2.63,1.2
2026-08-12T10:33:47Z,3819,9839,32,850,50585,50930,2.38,1.3
2026-08-12T10:33:58Z,3829,9839,31,850,50585,50930,2.15,1.4
2026-08-12T10:34:08Z,3840,9839,36,850,50585,50930,1.97,1.0
2026-08-12T10:34:18Z,3850,9839,38,850,50585,50930,1.82,1.3
2026-08-12T10:34:28Z,3860,9839,38,850,50585,50930,1.77,1.4
2026-08-12T10:34:38Z,3870,9839,40,850,50585,50930,1.65,1.2
2026-08-12T10:34:49Z,3880,9839,28,850,50585,50930,1.55,1.3
2026-08-12T10:34:59Z,3891,9839,28,850,50585,50930,1.47,1.3
2026-08-12T10:35:09Z,3901,9839,0,850,38257,50930,1.39,1.9
2026-08-12T10:35:19Z,3911,9839,38,850,34929,50930,3.81,7.7
2026-08-12T10:35:30Z,3921,9839,38,850,34931,50930,3.38,1.3
2026-08-12T10:35:40Z,3932,9839,37,850,34931,50930,3.02,1.1
2026-08-12T10:35:50Z,3942,9839,40,850,34933,50930,2.70,1.3
2026-08-12T10:36:00Z,3952,9839,24,850,34933,50930,2.44,1.2
2026-08-12T10:36:11Z,3962,9839,37,850,34933,50930,2.22,1.3
2026-08-12T10:36:21Z,3973,9839,39,850,34934,50930,2.03,1.2
2026-08-12T10:36:32Z,3983,9839,39,850,34934,50930,1.87,1.2
2026-08-12T10:36:42Z,3994,9839,29,850,26677,50930,1.74,5.6
2026-08-12T10:36:53Z,4004,9839,30,850,26678,50930,6.39,25.3
2026-08-12T10:37:03Z,4015,9839,30,850,26678,50930,9.66,23.0
2026-08-12T10:37:13Z,4025,9839,30,850,26679,50930,10.61,25.3
2026-08-12T10:37:23Z,4035,9839,25,850,26680,50930,13.90,25.1
2026-08-12T10:37:33Z,4045,9839,29,850,26682,50930,16.69,25.3
2026-08-12T10:37:44Z,4055,9839,31,850,26681,50930,19.04,25.3
2026-08-12T10:37:54Z,4066,9839,31,850,26681,50930,18.75,23.0
2026-08-12T10:38:04Z,4076,9839,31,850,26684,50930,18.50,25.4
2026-08-12T10:38:14Z,4086,9839,31,850,26682,50930,20.58,25.2
2026-08-12T10:38:25Z,4096,9839,30,850,26682,50930,22.34,25.3
2026-08-12T10:38:35Z,4107,9839,25,850,26682,50930,23.82,22.9
2026-08-12T10:38:45Z,4117,9839,31,850,26682,50930,22.80,25.3
2026-08-12T10:38:56Z,4127,9839,29,850,26682,50930,21.93,26.0
2026-08-12T10:39:06Z,4138,9839,29,850,26683,50930,23.48,23.0
2026-08-12T10:39:16Z,4148,9839,31,850,26683,50930,24.86,25.4
2026-08-12T10:39:26Z,4158,9839,30,850,26685,50930,25.96,25.5
2026-08-12T10:39:36Z,4168,9839,32,850,26683,50930,26.89,25.4
2026-08-12T10:39:47Z,4178,9839,2,850,26683,50930,22.91,7.0
2026-08-12T10:39:57Z,4189,9839,2,850,26683,50930,20.50,5.9
2026-08-12T10:40:07Z,4199,9839,2,850,26683,50930,17.50,6.3
2026-08-12T10:40:18Z,4209,9839,2,850,26683,50930,16.00,6.2
2026-08-12T10:40:28Z,4220,9839,2,850,26683,50930,12.76,5.9
2026-08-12T10:40:38Z,4230,9839,2,850,26683,50930,10.95,6.5
2026-08-12T10:40:48Z,4240,9839,2,850,26683,50930,11.70,7.0
2026-08-12T10:40:58Z,4250,9839,35,850,26761,50930,10.06,2.9
2026-08-12T10:41:09Z,4260,9839,37,850,26761,50930,8.66,1.0
2026-08-12T10:41:19Z,4271,9839,4,850,34431,50930,9.77,8.3
2026-08-12T10:41:29Z,4281,9839,33,850,48523,50930,10.70,9.1
2026-08-12T10:41:39Z,4291,9839,33,850,48523,50930,9.37,1.3
2026-08-12T10:41:50Z,4301,9839,26,850,48523,50930,8.08,1.4
2026-08-12T10:42:00Z,4312,9839,38,850,48523,50930,7.00,1.0
2026-08-12T10:42:10Z,4322,9839,36,850,48522,50930,6.07,1.3
2026-08-12T10:42:20Z,4332,9839,42,850,48522,50930,5.29,1.4
2026-08-12T10:42:31Z,4342,9839,31,850,48523,50930,4.63,1.4
2026-08-12T10:42:41Z,4353,9839,29,850,48523,50930,4.07,1.1
2026-08-12T10:42:51Z,4363,9839,35,850,48522,50930,3.75,1.3
2026-08-12T10:43:01Z,4373,9839,35,850,48523,50930,3.33,1.4
2026-08-12T10:43:11Z,4383,9839,35,850,48522,50930,2.97,1.4
2026-08-12T10:43:22Z,4393,9839,48,850,48522,50930,2.66,1.2
2026-08-12T10:43:32Z,4404,9839,39,850,48522,50930,2.48,1.2
2026-08-12T10:43:42Z,4414,9839,34,850,48523,50930,2.25,1.4
2026-08-12T10:43:52Z,4424,9839,34,850,48523,50930,2.06,1.2
2026-08-12T10:44:03Z,4434,9839,36,850,48522,50930,1.90,1.3
2026-08-12T10:44:13Z,4445,9839,37,850,48523,50930,1.78,1.3
2026-08-12T10:44:23Z,4455,9839,0,850,30271,50930,1.65,1.7
2026-08-12T10:44:33Z,4465,9839,38,850,36025,50930,1.55,7.4
2026-08-12T10:44:44Z,4475,9839,40,850,36027,50930,1.47,1.3
2026-08-12T10:44:54Z,4486,9839,37,850,36027,50930,1.39,1.1
2026-08-12T10:45:04Z,4496,9839,39,850,36027,50930,1.33,1.3
2026-08-12T10:45:14Z,4506,9839,16,850,36028,50930,1.28,1.3
2026-08-12T10:45:24Z,4516,9839,38,850,36028,50930,1.24,1.2
2026-08-12T10:45:35Z,4526,9839,37,850,36028,50930,1.20,1.3
2026-08-12T10:45:45Z,4537,9839,37,850,36028,50930,1.17,1.1
2026-08-12T10:45:55Z,4547,9839,31,850,29322,50930,1.14,5.1
2026-08-12T10:46:05Z,4557,9839,29,850,29322,50930,5.89,24.9
2026-08-12T10:46:16Z,4567,9839,30,850,29323,50930,7.42,25.0
2026-08-12T10:46:26Z,4578,9839,29,850,29325,50930,8.51,22.7
2026-08-12T10:46:36Z,4588,9839,30,850,29323,50930,12.12,24.9
2026-08-12T10:46:46Z,4598,9839,31,850,29323,50930,15.18,25.1
2026-08-12T10:46:57Z,4608,9839,26,850,29324,50930,17.76,25.0
2026-08-12T10:47:07Z,4619,9839,27,850,29324,50930,19.95,22.7
2026-08-12T10:47:17Z,4629,9839,30,850,29324,50930,21.81,25.2
2026-08-12T10:47:27Z,4639,9839,30,850,29324,50930,23.37,25.0
2026-08-12T10:47:38Z,4649,9839,29,850,29326,50930,24.70,25.1
2026-08-12T10:47:48Z,4660,9839,30,850,29327,50930,23.54,22.6
2026-08-12T10:47:58Z,4670,9839,27,850,29325,50930,25.49,24.8
2026-08-12T10:48:08Z,4680,9839,30,850,29325,50930,26.49,24.8
2026-08-12T10:48:18Z,4690,9839,30,850,29325,50930,25.06,25.1
2026-08-12T10:48:29Z,4700,9839,29,850,29325,50930,26.12,25.0
2026-08-12T10:48:39Z,4711,9839,30,850,29325,50930,27.03,22.6
2026-08-12T10:48:49Z,4721,9839,30,850,29325,50930,27.79,25.2
2026-08-12T10:48:59Z,4731,9839,2,850,29325,50930,27.00,13.6
2026-08-12T10:49:10Z,4741,9839,2,850,29325,50930,23.00,6.3
2026-08-12T10:49:20Z,4752,9839,2,850,29325,50930,19.62,5.7
2026-08-12T10:49:30Z,4762,9839,2,850,29325,50930,19.24,6.5
2026-08-12T10:49:40Z,4772,9839,3,850,29325,50930,16.43,6.3
2026-08-12T10:49:51Z,4782,9839,2,850,29325,50930,15.02,6.5
2026-08-12T10:50:01Z,4793,9839,2,850,29325,50930,12.86,6.2
2026-08-12T10:50:11Z,4803,9839,39,850,29367,50930,13.32,5.3
2026-08-12T10:50:21Z,4813,9839,38,850,29367,50930,11.43,1.0
2026-08-12T10:50:32Z,4823,9839,0,850,31697,50930,9.82,6.6
2026-08-12T10:50:42Z,4834,9839,0,850,45973,50930,8.47,9.2
2026-08-12T10:50:52Z,4844,9839,37,850,48223,50930,7.32,2.6
2026-08-12T10:51:02Z,4854,9839,33,850,48223,50930,6.35,1.2
2026-08-12T10:51:13Z,4864,9839,34,850,48223,50930,5.52,1.3
2026-08-12T10:51:23Z,4875,9839,34,850,48223,50930,4.83,1.3
2026-08-12T10:51:33Z,4885,9839,34,850,48223,50930,4.14,1.4
2026-08-12T10:51:43Z,4895,9839,40,850,48223,50930,3.66,1.2
2026-08-12T10:51:53Z,4905,9839,34,850,48223,50930,3.25,1.3
2026-08-12T10:52:04Z,4915,9839,27,850,48223,50930,2.90,1.4
2026-08-12T10:52:14Z,4926,9839,36,850,48223,50930,2.61,1.1
2026-08-12T10:52:24Z,4936,9839,36,850,48223,50930,2.36,1.3
2026-08-12T10:52:34Z,4946,9839,35,850,48223,50930,2.15,1.4
2026-08-12T10:52:45Z,4956,9839,33,850,48223,50930,1.97,1.3
2026-08-12T10:52:55Z,4967,9839,40,850,48223,50930,1.82,1.1
2026-08-12T10:53:05Z,4977,9839,40,850,48223,50930,1.70,1.4
2026-08-12T10:53:15Z,4987,9839,35,850,48223,50930,1.59,1.4
2026-08-12T10:53:26Z,4997,9839,47,850,48223,50930,1.50,1.2
2026-08-12T10:53:36Z,5008,9839,36,850,48223,50930,1.42,1.2
2026-08-12T10:53:46Z,5018,9839,41,850,26394,50930,1.28,4.0
2026-08-12T10:53:56Z,5028,9839,36,850,33389,50930,3.52,5.7
2026-08-12T10:54:06Z,5038,9839,40,850,33390,50930,3.13,1.2
2026-08-12T10:54:17Z,5049,9839,37,850,33392,50930,2.80,1.2
2026-08-12T10:54:27Z,5059,9839,31,850,33393,50930,2.52,1.2
2026-08-12T10:54:37Z,5069,9839,35,850,33395,50930,2.29,1.3
2026-08-12T10:54:48Z,5079,9839,43,850,33397,50930,2.09,1.3
2026-08-12T10:54:58Z,5090,9839,33,850,33398,50930,1.92,1.1
2026-08-12T10:55:08Z,5100,9839,40,850,33400,50930,1.87,1.3
2026-08-12T10:55:18Z,5110,9839,32,850,26551,50930,4.38,11.0
2026-08-12T10:55:28Z,5120,9839,31,850,26551,50930,6.34,25.8
2026-08-12T10:55:39Z,5130,9839,31,850,26553,50930,10.36,25.7
2026-08-12T10:55:49Z,5141,9839,32,850,26552,50930,8.92,23.4
2026-08-12T10:55:59Z,5151,9839,31,850,26552,50930,10.06,26.2
2026-08-12T10:56:10Z,5161,9839,30,850,26552,50930,10.95,26.0
2026-08-12T10:56:20Z,5172,9839,30,850,26552,50930,14.19,23.4
2026-08-12T10:56:30Z,5182,9839,29,850,26552,50930,16.93,25.7
2026-08-12T10:56:40Z,5192,9839,32,850,26555,50930,14.48,25.4
2026-08-12T10:56:50Z,5202,9839,32,850,26554,50930,15.34,25.9
2026-08-12T10:57:01Z,5212,9839,26,850,26554,50930,17.90,25.8
2026-08-12T10:57:11Z,5223,9839,31,850,26554,50930,15.54,23.4
2026-08-12T10:57:21Z,5233,9839,32,850,26555,50930,18.07,26.0
2026-08-12T10:57:31Z,5243,9839,32,850,26555,50930,20.21,25.7
2026-08-12T10:57:42Z,5253,9839,32,850,26555,50930,19.74,25.9
2026-08-12T10:57:52Z,5264,9839,25,850,26557,50930,19.34,23.4
2026-08-12T10:58:02Z,5274,9839,31,850,26555,50930,21.29,25.9
2026-08-12T10:58:12Z,5284,9839,2,850,26555,50930,21.49,15.6
2026-08-12T10:58:23Z,5294,9839,2,850,26555,50930,18.34,6.3
2026-08-12T10:58:33Z,5305,9839,2,850,26555,50930,16.63,5.7
2026-08-12T10:58:43Z,5315,9839,2,850,26555,50930,16.69,6.3
2026-08-12T10:58:53Z,5325,9839,2,850,26555,50930,15.32,6.4
2026-08-12T10:59:03Z,5335,9839,2,850,26555,50930,13.12,6.5
2026-08-12T10:59:14Z,5345,9839,2,850,26555,50930,11.25,6.5
2026-08-12T10:59:24Z,5356,9839,37,850,26603,50930,9.68,5.4
2026-08-12T10:59:34Z,5366,9839,39,850,26603,50930,8.34,1.0
2026-08-12T10:59:44Z,5376,9839,9,850,29729,50930,7.21,6.3
2026-08-12T10:59:55Z,5386,9839,22,850,44071,50930,8.54,9.4
2026-08-12T11:00:05Z,5397,9839,37,850,48359,50930,7.38,3.4
2026-08-12T11:00:15Z,5407,9839,41,850,48359,50930,6.40,1.2
2026-08-12T11:00:25Z,5417,9839,33,850,48359,50930,5.57,1.4
2026-08-12T11:00:35Z,5427,9839,29,850,48359,50930,4.87,1.3
2026-08-12T11:00:46Z,5437,9839,37,850,48359,50930,4.27,1.4
2026-08-12T11:00:56Z,5448,9839,37,850,48359,50930,3.77,1.1
2026-08-12T11:01:06Z,5458,9839,37,850,48359,50930,3.34,1.3
2026-08-12T11:01:16Z,5468,9839,33,850,48359,50930,2.98,1.4
2026-08-12T11:01:27Z,5478,9839,31,850,48359,50930,2.68,1.4
2026-08-12T11:01:37Z,5489,9839,39,850,48359,50930,2.42,1.1
2026-08-12T11:01:47Z,5499,9839,37,850,48359,50930,2.20,1.3
2026-08-12T11:01:57Z,5509,9839,37,850,48359,50930,2.02,1.4
2026-08-12T11:02:07Z,5519,9839,39,850,48359,50930,1.94,1.2
2026-08-12T11:02:18Z,5529,9839,37,850,48359,50930,1.79,1.3
2026-08-12T11:02:28Z,5540,9839,43,850,48359,50930,4.15,1.3
2026-08-12T11:02:38Z,5550,9839,25,850,48359,50930,3.54,1.4
2026-08-12T11:02:48Z,5560,9839,1,850,48359,50930,3.15,1.4
2026-08-12T11:02:58Z,5570,9839,12,850,30477,50930,5.10,6.0
2026-08-12T11:03:09Z,5580,9839,39,850,33706,50930,5.03,3.4
2026-08-12T11:03:19Z,5591,9839,39,850,33707,50930,4.41,1.1
2026-08-12T11:03:29Z,5601,9839,37,850,33707,50930,3.89,1.3
2026-08-12T11:03:39Z,5611,9839,44,850,33707,50930,3.44,1.2
2026-08-12T11:03:50Z,5621,9839,35,850,33708,50930,3.06,1.3
2026-08-12T11:04:00Z,5632,9839,39,850,33708,50930,2.75,1.1
2026-08-12T11:04:10Z,5642,9839,36,850,33709,50930,2.48,1.3
2026-08-12T11:04:20Z,5652,9839,32,850,33709,50930,2.25,1.2
2026-08-12T11:04:30Z,5662,9839,30,850,26449,50930,4.54,23.5
2026-08-12T11:04:41Z,5672,9839,31,850,26447,50930,8.76,25.3
2026-08-12T11:04:51Z,5683,9839,31,850,26447,50930,10.05,23.1
2026-08-12T11:05:01Z,5693,9839,32,850,26448,50930,11.14,25.3
2026-08-12T11:05:11Z,5703,9839,27,850,26449,50930,14.42,25.4
2026-08-12T11:05:22Z,5713,9839,30,850,26448,50930,14.84,25.4
2026-08-12T11:05:32Z,5724,9839,30,850,26448,50930,15.20,23.2
2026-08-12T11:05:42Z,5734,9839,31,850,26448,50930,13.01,25.2
2026-08-12T11:05:52Z,5744,9839,32,850,26449,50930,15.93,25.3
2026-08-12T11:06:02Z,5754,9839,31,850,26448,50930,16.12,25.4
2026-08-12T11:06:13Z,5764,9839,31,850,26449,50930,18.56,25.4
2026-08-12T11:06:23Z,5775,9839,23,850,26449,50930,20.63,23.0
2026-08-12T11:06:33Z,5785,9839,32,850,26448,50930,20.82,25.3
2026-08-12T11:06:43Z,5795,9839,30,850,26448,50930,20.06,25.4
2026-08-12T11:06:54Z,5805,9839,30,850,26448,50930,19.41,25.4
2026-08-12T11:07:04Z,5816,9839,28,850,26449,50930,18.87,23.0
2026-08-12T11:07:14Z,5826,9839,31,850,26447,50930,18.40,25.4
2026-08-12T11:07:24Z,5836,9839,3,850,26448,50930,15.73,12.2
2026-08-12T11:07:35Z,5846,9839,2,850,26447,50930,13.70,6.2
2026-08-12T11:07:45Z,5857,9839,2,850,26447,50930,13.99,5.7
2026-08-12T11:07:55Z,5867,9839,2,850,26447,50930,11.99,6.5
2026-08-12T11:08:05Z,5877,9839,2,850,26448,50930,12.58,6.2
2026-08-12T11:08:15Z,5887,9839,2,850,26448,50930,10.80,6.5
2026-08-12T11:08:26Z,5897,9839,2,850,26448,50930,9.30,6.8
2026-08-12T11:08:36Z,5908,9839,38,850,26563,50930,8.02,4.4
2026-08-12T11:08:46Z,5918,9839,37,850,26563,50930,6.94,1.0
2026-08-12T11:08:56Z,5928,9839,34,850,33466,50930,8.51,8.7
2026-08-12T11:09:07Z,5938,9839,38,850,50420,50930,9.64,9.6
2026-08-12T11:09:17Z,5949,9839,40,850,50424,50930,8.31,1.3
2026-08-12T11:09:27Z,5959,9839,32,850,50424,50930,7.19,1.4
2026-08-12T11:09:37Z,5969,9839,36,850,50424,50930,6.23,1.2
2026-08-12T11:09:48Z,5979,9839,41,850,50424,50930,5.43,1.3
2026-08-12T11:09:58Z,5990,9839,37,850,50423,50930,4.75,1.3
2026-08-12T11:10:08Z,6000,9839,39,850,50424,50930,4.17,1.2
2026-08-12T11:10:18Z,6010,9839,42,850,50424,50930,3.62,1.3
2026-08-12T11:10:29Z,6020,9839,33,850,50424,50930,3.21,1.4
2026-08-12T11:10:39Z,6031,9839,39,850,50424,50930,2.87,1.1
2026-08-12T11:10:49Z,6041,9839,38,850,50424,50930,2.58,1.3
2026-08-12T11:10:59Z,6051,9839,32,850,50424,50930,2.34,1.4
2026-08-12T11:11:09Z,6061,9839,34,850,50424,50930,2.13,1.4
2026-08-12T11:11:20Z,6071,9839,40,850,50424,50930,1.96,1.0
2026-08-12T11:11:30Z,6082,9839,44,850,50424,50930,1.81,1.3
2026-08-12T11:11:40Z,6092,9839,34,850,50424,50930,1.69,1.4
2026-08-12T11:11:50Z,6102,9839,33,850,50424,50930,1.58,1.2
2026-08-12T11:12:01Z,6112,9839,37,850,50424,50930,1.49,1.3
2026-08-12T11:12:11Z,6123,9839,31,850,28948,50930,4.49,4.0
2026-08-12T11:12:21Z,6133,9839,37,850,35062,50930,3.95,5.3
2026-08-12T11:12:31Z,6143,9839,38,850,35063,50930,3.50,1.3
2026-08-12T11:12:42Z,6153,9839,40,850,35063,50930,3.11,1.2
2026-08-12T11:12:52Z,6164,9839,32,850,35064,50930,2.79,1.2
2026-08-12T11:13:02Z,6174,9839,39,850,35064,50930,2.51,1.2
2026-08-12T11:13:12Z,6184,9839,39,850,35066,50930,2.28,1.3
2026-08-12T11:13:22Z,6194,9839,40,850,35067,50930,2.08,1.2
2026-08-12T11:13:33Z,6204,9839,42,850,35068,50930,1.91,1.3
2026-08-12T11:13:43Z,6215,9839,32,850,26096,50930,4.26,13.3
2026-08-12T11:13:53Z,6225,9839,32,850,26096,50930,10.47,26.5
2026-08-12T11:14:04Z,6235,9839,30,850,26096,50930,11.50,25.5
2026-08-12T11:14:14Z,6246,9839,31,850,26096,50930,14.65,23.0
2026-08-12T11:14:24Z,6256,9839,30,850,26098,50930,16.68,25.4
2026-08-12T11:14:34Z,6266,9839,32,850,26096,50930,17.83,25.6
2026-08-12T11:14:45Z,6276,9839,24,850,26096,50930,17.53,25.4
2026-08-12T11:14:55Z,6287,9839,29,850,26096,50930,19.75,23.2
2026-08-12T11:15:05Z,6297,9839,30,850,26096,50930,19.15,25.5
2026-08-12T11:15:15Z,6307,9839,27,850,26098,50930,16.95,25.5
2026-08-12T11:15:25Z,6317,9839,32,850,26096,50930,14.50,25.5
2026-08-12T11:15:36Z,6327,9839,31,850,26096,50930,17.19,25.5
2026-08-12T11:15:46Z,6338,9839,31,850,26096,50930,17.18,23.1
2026-08-12T11:15:56Z,6348,9839,30,850,26096,50930,19.46,25.3
2026-08-12T11:16:06Z,6358,9839,29,850,26096,50930,21.39,25.5
2026-08-12T11:16:17Z,6368,9839,30,850,26096,50930,23.02,25.5
2026-08-12T11:16:27Z,6379,9839,21,850,26096,50930,23.89,23.1
2026-08-12T11:16:37Z,6389,9839,2,850,25715,50930,22.14,16.9
2026-08-12T11:16:47Z,6399,9839,2,850,25715,50930,21.17,6.3
2026-08-12T11:16:57Z,6409,9839,2,850,25715,50930,20.55,6.2
2026-08-12T11:17:08Z,6419,9839,2,850,25715,50930,18.50,6.2
2026-08-12T11:17:18Z,6430,9839,2,850,25715,50930,16.85,5.9
2026-08-12T11:17:28Z,6440,9839,2,850,25715,50930,13.42,6.5
2026-08-12T11:17:39Z,6450,9839,2,850,25715,50930,11.51,6.5
2026-08-12T11:17:49Z,6461,9839,38,850,25832,50930,9.89,5.7
2026-08-12T11:17:59Z,6471,9839,36,850,25832,50930,8.53,1.0
2026-08-12T11:18:09Z,6481,9839,42,850,28153,50930,9.85,5.6
2026-08-12T11:18:19Z,6491,9839,37,850,43116,50930,10.77,9.8
2026-08-12T11:18:30Z,6501,9839,36,850,48406,50930,9.27,4.2
2026-08-12T11:18:40Z,6512,9839,35,850,48406,50930,8.00,1.0
2026-08-12T11:18:50Z,6522,9839,35,850,48406,50930,6.92,1.3
2026-08-12T11:19:00Z,6532,9839,38,850,48406,50930,6.01,1.4
2026-08-12T11:19:11Z,6542,9839,30,850,48406,50930,5.24,1.4
2026-08-12T11:19:21Z,6553,9839,41,850,48406,50930,4.59,0.9
2026-08-12T11:19:31Z,6563,9839,34,850,48406,50930,4.04,1.4
2026-08-12T11:19:41Z,6573,9839,30,850,48406,50930,3.57,1.4
2026-08-12T11:19:51Z,6583,9839,39,850,48406,50930,3.17,1.2
2026-08-12T11:20:02Z,6593,9839,35,850,48406,50930,2.84,1.3
2026-08-12T11:20:12Z,6604,9839,38,850,48406,50930,2.56,1.3
2026-08-12T11:20:22Z,6614,9839,38,850,48406,50930,2.32,1.2
2026-08-12T11:20:32Z,6624,9839,31,850,48406,50930,2.11,1.3
2026-08-12T11:20:43Z,6634,9839,29,850,48406,50930,1.94,1.4
2026-08-12T11:20:53Z,6645,9839,9,850,48406,50930,1.80,1.3
2026-08-12T11:21:03Z,6655,9839,38,850,48406,50930,1.67,1.0
2026-08-12T11:21:13Z,6665,9839,36,850,48406,50930,5.40,1.4
2026-08-12T11:21:23Z,6675,9839,12,850,26633,50930,7.21,11.4
